#                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                       accession  query name               accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                               ------------------- ----------     -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
IMGVR_UViG_3300045988_068507|3300045988|Ga0495776_158325_45                         -          phage-family-interpro-v4 -            1.9e-31  118.3   4.7   2.2e-31  118.1   4.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2648501511_000001|2648501511|2648536795_95                               -          phage-family-interpro-v4 -            2.6e-31  117.8   3.4   9.1e-24   92.9   0.1   2.6   2   1   0   2   2   2   2 -
IMGVR_UViG_2751185886_000001|2751185886|2751256179_95                               -          phage-family-interpro-v4 -            2.6e-31  117.8   3.4   9.1e-24   92.9   0.1   2.6   2   1   0   2   2   2   2 -
IMGVR_UViG_3300006459_000001|3300006459|Ga0100222_100071_71                         -          phage-family-interpro-v4 -              2e-30  114.9   0.0   4.2e-25   97.3   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_7000000039_000030|7000000039|SRS013164_Baylor_scaffold_20592_8           -          phage-family-interpro-v4 -              2e-30  114.9   0.0   4.2e-25   97.3   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_3300007648_000003|3300007648|Ga0105531_100105_45                         -          phage-family-interpro-v4 -            2.4e-30  114.7   0.0     1e-24   96.0   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_2868198859_000001|2868198859|2868198859|224819-263783_3                  -          phage-family-interpro-v4 -            7.4e-30  113.0   0.6   8.8e-30  112.8   0.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2911234957_000002|2911234957|2911234960|34645-71031_8                    -          phage-family-interpro-v4 -            8.7e-30  112.8   0.0   9.4e-30  112.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008091_000002|3300008091|Ga0105975_100051_6                          -          phage-family-interpro-v4 -            1.1e-29  112.4   0.1   5.1e-24   93.7   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_3300007315_000002|3300007315|Ga0104930_100053_17                         -          phage-family-interpro-v4 -            1.1e-29  112.4   0.1   5.1e-24   93.7   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_7000000210_000001|7000000210|SRS024015_Baylor_scaffold_49290_8           -          phage-family-interpro-v4 -            1.1e-29  112.4   0.1   5.1e-24   93.7   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_3300008283_000001|3300008283|Ga0110914_100075_64                         -          phage-family-interpro-v4 -            1.7e-29  111.9   0.1   5.1e-24   93.7   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_7000000367_000024|7000000367|SRS048791_LANL_scaffold_17199_8             -          phage-family-interpro-v4 -            1.7e-29  111.9   0.1   5.1e-24   93.7   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_3300024299_000001|3300024299|Ga0233448_1000059_113                       -          phage-family-interpro-v4 -            2.1e-29  111.5   0.7   4.7e-20   80.6   0.0   3.0   2   1   0   2   2   2   2 -
IMGVR_UViG_3300045988_117772|3300045988|Ga0495776_137018_11                         -          phage-family-interpro-v4 -            4.2e-29  110.5   0.0   7.3e-22   86.6   0.0   3.0   2   1   1   3   3   3   2 -
IMGVR_UViG_3300006475_000001|3300006475|Ga0100234_100001_3                          -          phage-family-interpro-v4 -            6.7e-29  109.9   0.1   9.3e-24   92.8   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_3300006477_000005|3300006477|Ga0100232_100089_3                          -          phage-family-interpro-v4 -            6.7e-29  109.9   0.1   9.3e-24   92.8   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_3300007897_000002|3300007897|Ga0114178_100003_78                         -          phage-family-interpro-v4 -            6.7e-29  109.9   0.1   9.3e-24   92.8   0.0   3.0   2   1   0   2   2   2   1 -
IMGVR_UViG_3300022482_000012|3300022482|Ga0242619_10001_8                           -          phage-family-interpro-v4 -            3.1e-27  104.3   0.3     4e-21   84.1   0.0   3.2   2   1   1   3   3   3   2 -
IMGVR_UViG_3300007107_000004|3300007107|Ga0102632_1000034_37                        -          phage-family-interpro-v4 -            4.9e-27  103.7   0.2   4.4e-20   80.7   0.0   2.2   2   0   0   2   2   2   2 -
IMGVR_UViG_3300008080_000006|3300008080|Ga0105957_100085_64                         -          phage-family-interpro-v4 -            8.3e-27  102.9   0.4   3.6e-20   81.0   0.0   2.2   2   0   0   2   2   2   2 -
IMGVR_UViG_3300008336_000001|3300008336|Ga0115198_100008_62                         -          phage-family-interpro-v4 -            8.3e-27  102.9   0.4   3.6e-20   81.0   0.0   2.2   2   0   0   2   2   2   2 -
IMGVR_UViG_3300006328_000005|3300006328|Ga0099580_100038_41                         -          phage-family-interpro-v4 -            1.5e-25   98.8   1.1   4.6e-20   80.6   0.0   3.1   2   1   0   2   2   2   2 -
IMGVR_UViG_3300006748_000012|3300006748|Ga0101800_100028_45                         -          phage-family-interpro-v4 -            3.2e-25   97.7   0.7   8.3e-18   73.1   0.0   3.1   2   1   0   3   3   3   3 -
IMGVR_UViG_7000000086_000071|7000000086|SRS049147_LANL_scaffold_58703_69            -          phage-family-interpro-v4 -            3.2e-25   97.7   0.7   8.3e-18   73.1   0.0   3.1   2   1   0   3   3   3   3 -
IMGVR_UViG_3300008141_000001|3300008141|Ga0114170_100022_41                         -          phage-family-interpro-v4 -            4.1e-25   97.3   0.7   8.5e-18   73.1   0.0   3.1   3   0   0   3   3   3   3 -
IMGVR_UViG_3300007287_000001|3300007287|Ga0104873_100007_91                         -          phage-family-interpro-v4 -            4.2e-25   97.3   1.1   1.1e-19   79.4   0.0   3.1   2   1   0   2   2   2   2 -
IMGVR_UViG_3300007318_000001|3300007318|Ga0104925_100032_91                         -          phage-family-interpro-v4 -            4.2e-25   97.3   1.1   1.1e-19   79.4   0.0   3.1   2   1   0   2   2   2   2 -
IMGVR_UViG_7000000205_000001|7000000205|SRS011247_Baylor_scaffold_398_42            -          phage-family-interpro-v4 -            4.2e-25   97.3   1.1   1.1e-19   79.4   0.0   3.1   2   1   0   2   2   2   2 -
IMGVR_UViG_3300007295_000008|3300007295|Ga0104867_1000072_42                        -          phage-family-interpro-v4 -            2.9e-23   91.2   1.0   4.2e-16   67.5   0.0   3.1   2   1   0   3   3   3   3 -
IMGVR_UViG_3300009393_000001|3300009393|Ga0111010_1000045_51                        -          phage-family-interpro-v4 -            1.7e-22   88.7   1.0   1.5e-15   65.7   0.0   3.1   3   0   0   3   3   3   2 -
IMGVR_UViG_3300022590_000021|3300022590|Ga0242630_100007_81                         -          phage-family-interpro-v4 -            3.5e-22   87.6   0.1   3.8e-18   74.3   0.0   2.2   1   1   0   2   2   2   2 -
IMGVR_UViG_3300045988_128523|3300045988|Ga0495776_017166_31                         -          phage-family-interpro-v4 -            5.9e-22   86.9   0.1   7.5e-20   79.9   0.1   2.1   1   1   0   1   1   1   1 -
IMGVR_UViG_3300008626_000001|3300008626|Ga0111364_100093_78                         -          phage-family-interpro-v4 -            5.8e-21   83.6   0.1   7.2e-21   83.3   0.1   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007339_000006|3300007339|Ga0104971_100036_9                          -          phage-family-interpro-v4 -            1.8e-20   82.0   0.0   1.5e-16   69.0   0.0   2.2   2   0   0   2   2   2   2 -
IMGVR_UViG_3300008099_000011|3300008099|Ga0114261_100046_45                         -          phage-family-interpro-v4 -            1.8e-20   82.0   0.0   1.5e-16   69.0   0.0   2.2   2   0   0   2   2   2   2 -
IMGVR_UViG_3300008279_000015|3300008279|Ga0114263_1000040_9                         -          phage-family-interpro-v4 -            1.8e-20   82.0   0.0   2.2e-20   81.6   0.0   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008275_000007|3300008275|Ga0114253_1000090_4                         -          phage-family-interpro-v4 -            3.4e-20   81.0   0.0   4.3e-20   80.7   0.0   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000554_000002|7000000554|SRS058336_LANL_scaffold_64268_61            -          phage-family-interpro-v4 -            3.4e-20   81.0   0.0   4.3e-20   80.7   0.0   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_2751185941_000001|2751185941|2751260429_56                               -          phage-family-interpro-v4 -            3.5e-19   77.7   0.0   3.9e-19   77.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008742_000001|3300008742|Ga0115672_100046_50                         -          phage-family-interpro-v4 -            1.2e-18   75.9   0.1   3.6e-16   67.7   0.0   2.1   2   0   0   2   2   2   1 -
IMGVR_UViG_2816332609_000005|2816332609|2816371837|2785916-2837725_3                -          phage-family-interpro-v4 -              2e-17   71.9   0.5     3e-14   61.4   0.7   2.9   1   1   1   2   2   2   1 -
IMGVR_UViG_2881155292_000002|2881155292|2881155292|1848288-1924249_82               -          phage-family-interpro-v4 -            3.3e-15   64.5   0.4   4.5e-15   64.1   0.4   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007287_000001|3300007287|Ga0104873_100007_92                         -          phage-family-interpro-v4 -            6.8e-15   63.5   2.5   9.1e-15   63.1   2.5   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007318_000001|3300007318|Ga0104925_100032_92                         -          phage-family-interpro-v4 -            6.9e-15   63.5   2.5   9.2e-15   63.1   2.5   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_2551306628_000006|2551306628|2551449461_37                               -          phage-family-interpro-v4 -            7.8e-15   63.3   5.1   1.4e-14   62.5   5.1   1.4   1   1   0   1   1   1   1 -
IMGVR_UViG_2711768175_000001|2711768175|2711798828_63                               -          phage-family-interpro-v4 -            7.8e-15   63.3   5.1   1.4e-14   62.5   5.1   1.4   1   1   0   1   1   1   1 -
IMGVR_UViG_7000000205_000001|7000000205|SRS011247_Baylor_scaffold_398_41            -          phage-family-interpro-v4 -            2.3e-14   61.7   2.6   2.3e-14   61.7   2.6   1.6   1   1   0   1   1   1   1 -
IMGVR_UViG_3300035562_000040|3300035562|Ga0376655_0000065_65                        -          phage-family-interpro-v4 -            3.7e-14   61.1   0.1   1.7e-13   58.9   0.1   2.0   1   1   0   1   1   1   1 -
IMGVR_UViG_3300045988_044197|3300045988|Ga0495776_014517_27                         -          phage-family-interpro-v4 -            3.9e-14   61.0   0.0   6.3e-11   50.4   0.0   2.1   2   0   0   2   2   2   1 -
IMGVR_UViG_3300045988_160370|3300045988|Ga0495776_093304_51                         -          phage-family-interpro-v4 -            3.9e-14   61.0   0.0   6.3e-11   50.4   0.0   2.1   2   0   0   2   2   2   1 -
IMGVR_UViG_3300006460_000007|3300006460|Ga0100061_100165_5                          -          phage-family-interpro-v4 -            7.2e-14   60.1   0.0   7.6e-14   60.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000027_000001|7000000027|SRS056622_LANL_scaffold_9041_25             -          phage-family-interpro-v4 -            7.2e-14   60.1   0.0   7.6e-14   60.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300006748_000012|3300006748|Ga0101800_100028_44                         -          phage-family-interpro-v4 -            1.3e-13   59.3   1.9   1.3e-13   59.3   1.9   1.5   1   1   0   1   1   1   1 -
IMGVR_UViG_7000000086_000071|7000000086|SRS049147_LANL_scaffold_58703_70            -          phage-family-interpro-v4 -            1.3e-13   59.3   1.9   1.3e-13   59.3   1.9   1.5   1   1   0   1   1   1   1 -
IMGVR_UViG_3300006328_000005|3300006328|Ga0099580_100038_40                         -          phage-family-interpro-v4 -            1.3e-13   59.2   2.5   1.3e-13   59.2   2.5   1.5   1   1   0   1   1   1   1 -
IMGVR_UViG_3300007295_000008|3300007295|Ga0104867_1000072_41                        -          phage-family-interpro-v4 -            1.4e-13   59.1   2.2   1.4e-13   59.1   2.2   1.5   1   1   0   1   1   1   1 -
IMGVR_UViG_3300007339_000006|3300007339|Ga0104971_100036_8                          -          phage-family-interpro-v4 -            1.8e-13   58.8   2.0   1.8e-13   58.8   2.0   1.6   1   1   0   1   1   1   1 -
IMGVR_UViG_3300008099_000011|3300008099|Ga0114261_100046_46                         -          phage-family-interpro-v4 -            1.8e-13   58.8   2.0   1.8e-13   58.8   2.0   1.6   1   1   0   1   1   1   1 -
IMGVR_UViG_2706794523_000001|2706794523|2706805199|52349-125650_84                  -          phage-family-interpro-v4 -            4.9e-13   57.4   1.0   9.4e-13   56.4   1.0   1.4   1   1   0   1   1   1   1 -
IMGVR_UViG_3300044504_000033|3300044504|Ga0455841_0000029_52                        -          phage-family-interpro-v4 -            5.7e-13   57.1   1.6   0.00014   29.4   0.0   3.5   3   1   0   3   3   3   2 -
IMGVR_UViG_2667527567_000001|2667527567|2667542034|2266614-2311463_3                -          phage-family-interpro-v4 -            7.6e-13   56.7   0.0     9e-13   56.5   0.0   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_3300022590_000021|3300022590|Ga0242630_100007_80                         -          phage-family-interpro-v4 -            8.3e-13   56.6   2.1   8.3e-13   56.6   2.1   1.6   1   1   0   1   1   1   1 -
IMGVR_UViG_3300008141_000001|3300008141|Ga0114170_100022_40                         -          phage-family-interpro-v4 -            9.1e-13   56.5   1.8   9.1e-13   56.5   1.8   1.6   1   1   0   1   1   1   1 -
IMGVR_UViG_3300045988_128523|3300045988|Ga0495776_017166_32                         -          phage-family-interpro-v4 -              1e-12   56.3   1.3     1e-12   56.3   1.3   1.7   1   1   0   1   1   1   1 -
IMGVR_UViG_3300008506_000002|3300008506|Ga0115176_1000114_30                        -          phage-family-interpro-v4 -            1.2e-12   56.0   1.8   1.7e-12   55.6   1.8   1.2   1   0   0   1   1   1   1 -
IMGVR_UViG_2648501511_000001|2648501511|2648536795_88                               -          phage-family-interpro-v4 -            1.3e-12   55.9   0.1     2e-12   55.3   0.1   1.2   1   0   0   1   1   1   1 -
IMGVR_UViG_2751185886_000001|2751185886|2751256179_88                               -          phage-family-interpro-v4 -            1.3e-12   55.9   0.1     2e-12   55.3   0.1   1.2   1   0   0   1   1   1   1 -
IMGVR_UViG_2918748958_000002|2918748958|2918748964|165559-214085_59                 -          phage-family-interpro-v4 -            2.2e-12   55.2   0.1   2.6e-12   54.9   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300006289_000220|3300006289|Ga0099614_100214|72-40043_39                -          phage-family-interpro-v4 -            5.4e-12   53.9   0.4   5.9e-12   53.8   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_106706|3300045988|Ga0495776_132485_13                         -          phage-family-interpro-v4 -            1.4e-11   52.5   0.0   1.7e-11   52.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2808606468_000008|2808606468|2808622247|11847-59357_56                   -          phage-family-interpro-v4 -            1.6e-11   52.3   0.0   2.1e-11   52.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2596583689_000003|2596583689|2596659213|209782-254412_1                  -          phage-family-interpro-v4 -            1.9e-11   52.1   0.0   2.3e-11   51.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2915219762_000003|2915219762|2915219762|1310956-1355374_53               -          phage-family-interpro-v4 -              2e-11   52.0   0.2   2.3e-11   51.8   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2529293276_000003|2529293276|2529423326|31343-99408_26                   -          phage-family-interpro-v4 -            4.5e-11   50.8   4.5     3e-10   48.1   4.5   1.9   1   1   0   1   1   1   1 -
IMGVR_UViG_2529293271_000002|2529293271|2529422725|128316-197640_50                 -          phage-family-interpro-v4 -            7.3e-11   50.2   5.4   5.1e-10   47.4   5.4   1.9   1   1   0   1   1   1   1 -
IMGVR_UViG_2868708207_000002|2868708207|2868708217|288115-355899_47                 -          phage-family-interpro-v4 -            7.3e-11   50.2   5.4   5.1e-10   47.4   5.4   1.9   1   1   0   1   1   1   1 -
IMGVR_UViG_2871062819_000002|2871062819|2871062819|167190-235446_25                 -          phage-family-interpro-v4 -            7.3e-11   50.2   5.4   5.1e-10   47.4   5.4   1.9   1   1   0   1   1   1   1 -
IMGVR_UViG_2902287550_000003|2902287550|2902287559|678595-747023_26                 -          phage-family-interpro-v4 -            7.3e-11   50.2   5.4   5.1e-10   47.4   5.4   1.9   1   1   0   1   1   1   1 -
IMGVR_UViG_2770939503_000001|2770939503|2770958910|324446-367035_53                 -          phage-family-interpro-v4 -              8e-11   50.0   0.1     1e-10   49.7   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2832556195_000001|2832556195|2832556195|34210-76799_1                    -          phage-family-interpro-v4 -              8e-11   50.0   0.1     1e-10   49.7   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2850301853_000002|2850301853|2850301863|280518-348253_24                 -          phage-family-interpro-v4 -              9e-11   49.8   4.2   7.8e-10   46.7   4.2   2.0   1   1   0   1   1   1   1 -
IMGVR_UViG_2878534766_000003|2878534766|2878534790|54104-121839_24                  -          phage-family-interpro-v4 -              9e-11   49.8   4.2   7.8e-10   46.7   4.2   2.0   1   1   0   1   1   1   1 -
IMGVR_UViG_2841271280_000001|2841271280|2841271280|809837-877232_47                 -          phage-family-interpro-v4 -            9.5e-11   49.8   4.6   6.3e-10   47.1   4.6   1.9   1   1   0   1   1   1   1 -
IMGVR_UViG_2843777344_000001|2843777344|2843777344|814562-881954_47                 -          phage-family-interpro-v4 -            9.5e-11   49.8   4.6   6.3e-10   47.1   4.6   1.9   1   1   0   1   1   1   1 -
IMGVR_UViG_2643221644_000002|2643221644|2643243279|73085-122939_61                  -          phage-family-interpro-v4 -            1.1e-10   49.6   0.0   1.2e-10   49.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_025189|3300045988|Ga0495776_016040_9                          -          phage-family-interpro-v4 -              4e-10   47.7   0.0   7.1e-10   46.9   0.0   1.3   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008506_000002|3300008506|Ga0115176_1000114_31                        -          phage-family-interpro-v4 -            1.2e-09   46.2   0.0   1.4e-09   45.9   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2582581007_000001|2582581007|2582679137|103474-148637_56                 -          phage-family-interpro-v4 -            1.6e-09   45.7   0.0     2e-09   45.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2599185292_000002|2599185292|2599194921|131343-178630_2                  -          phage-family-interpro-v4 -            2.4e-09   45.2   0.0     3e-09   44.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2645727700_000001|2645727700|2645746437_48                               -          phage-family-interpro-v4 -            2.9e-09   44.9   0.5   3.3e-08   41.3   0.4   2.1   1   1   0   1   1   1   1 -
IMGVR_UViG_3300026549_000073|3300026549|Ga0256404_1001021_36                        -          phage-family-interpro-v4 -            5.3e-09   44.0   3.0   2.9e-05   31.6   0.8   2.1   1   1   1   2   2   2   2 -
IMGVR_UViG_3300045988_065073|3300045988|Ga0495776_014795_62                         -          phage-family-interpro-v4 -            5.7e-09   43.9   3.4   3.3e-05   31.4   1.2   2.1   1   1   1   2   2   2   2 -
IMGVR_UViG_3300045988_069719|3300045988|Ga0495776_014788_17                         -          phage-family-interpro-v4 -            5.8e-09   43.9   3.5   3.1e-05   31.5   0.6   2.1   1   1   1   2   2   2   2 -
IMGVR_UViG_3300045988_083280|3300045988|Ga0495776_014793_52                         -          phage-family-interpro-v4 -            5.8e-09   43.9   3.5   3.1e-05   31.5   0.6   2.1   1   1   1   2   2   2   2 -
IMGVR_UViG_3300045988_059090|3300045988|Ga0495776_011221_66                         -          phage-family-interpro-v4 -            6.2e-09   43.8   3.5   3.1e-05   31.5   0.6   2.1   1   1   1   2   2   2   2 -
IMGVR_UViG_2596583700_000001|2596583700|2596659634|589144-635193_60                 -          phage-family-interpro-v4 -            6.3e-09   43.8   0.0   8.2e-09   43.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_073006|3300045988|Ga0495776_011167_28                         -          phage-family-interpro-v4 -            6.3e-09   43.7   3.6   3.1e-05   31.5   0.6   2.1   1   1   1   2   2   2   2 -
IMGVR_UViG_2890927044_000008|2890927044|2890927235|208671-251803_1                  -          phage-family-interpro-v4 -            6.6e-09   43.7   0.0   7.8e-09   43.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300022482_000012|3300022482|Ga0242619_10001_7                           -          phage-family-interpro-v4 -            1.1e-08   43.0   6.2   1.1e-07   39.6   6.2   2.1   1   1   0   1   1   1   1 -
IMGVR_UViG_2563367208_000001|2563367208|2563446367|32507-78444_2                    -          phage-family-interpro-v4 -            1.2e-08   42.8   2.4   1.5e-08   42.5   2.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2880110992_000001|2880110992|2880110992|2754150-2798482_2                -          phage-family-interpro-v4 -            1.2e-08   42.8   2.4   1.5e-08   42.5   2.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008742_000001|3300008742|Ga0115672_100046_52                         -          phage-family-interpro-v4 -            1.3e-08   42.7   0.2   1.1e-05   33.1   0.0   2.1   1   1   0   2   2   2   1 -
IMGVR_UViG_2593339245_000003|2593339245|2593409196|2124126-2166690_2                -          phage-family-interpro-v4 -            1.7e-08   42.3   2.7   2.2e-08   42.0   2.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2870262238_000003|2870262238|2870262238|2623415-2667369_58               -          phage-family-interpro-v4 -            1.7e-08   42.3   2.7   2.2e-08   42.0   2.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2912570088_000003|2912570088|2912570088|1779349-1823176_55               -          phage-family-interpro-v4 -            1.7e-08   42.3   2.7   2.2e-08   42.0   2.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_043643|3300045988|Ga0495776_005905_13                         -          phage-family-interpro-v4 -            2.1e-08   42.0   0.0   3.2e-08   41.4   0.0   1.2   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_034500|3300045988|Ga0495776_014474_12                         -          phage-family-interpro-v4 -            5.3e-08   40.7   0.1   9.5e-08   39.8   0.0   1.3   2   0   0   2   2   1   1 -
IMGVR_UViG_3300009393_000001|3300009393|Ga0111010_1000045_49                        -          phage-family-interpro-v4 -            7.8e-08   40.1   0.1     3e-06   34.9   0.1   2.1   1   1   0   1   1   1   1 -
IMGVR_UViG_2561511166_000002|2561511166|2561541565|1268785-1314085_12               -          phage-family-interpro-v4 -            8.9e-08   39.9   0.0     1e-07   39.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2657244951_000002|2657244951|2657250915|1268566-1313863_12               -          phage-family-interpro-v4 -            8.9e-08   39.9   0.0     1e-07   39.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2663763094_000002|2663763094|2663816183|1268518-1313815_12               -          phage-family-interpro-v4 -            8.9e-08   39.9   0.0     1e-07   39.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2663763541_000002|2663763541|2663869943|1268568-1313866_12               -          phage-family-interpro-v4 -            8.9e-08   39.9   0.0     1e-07   39.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2667527520_000002|2667527520|2667541962|1268567-1313864_12               -          phage-family-interpro-v4 -            8.9e-08   39.9   0.0     1e-07   39.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2877484511_000002|2877484511|2877484511|3005012-3051514_14               -          phage-family-interpro-v4 -            8.9e-08   39.9   0.0     1e-07   39.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2907970794_000002|2907970794|2907970794|1391818-1438320_14               -          phage-family-interpro-v4 -            8.9e-08   39.9   0.0     1e-07   39.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_142692|3300045988|Ga0495776_129845_61                         -          phage-family-interpro-v4 -            9.7e-08   39.8   1.5   1.4e-05   32.6   1.1   2.0   1   1   1   2   2   2   1 -
IMGVR_UViG_3300045988_117772|3300045988|Ga0495776_137018_12                         -          phage-family-interpro-v4 -            1.1e-07   39.6   6.7   8.6e-07   36.7   6.7   2.0   1   1   0   1   1   1   1 -
IMGVR_UViG_3300029211_000010|3300029211|Ga0168693_100142_53                         -          phage-family-interpro-v4 -            1.2e-07   39.5   0.2   1.5e-07   39.2   0.2   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_112122|3300045988|Ga0495776_011205_68                         -          phage-family-interpro-v4 -            1.2e-07   39.5   0.2   1.5e-07   39.2   0.2   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_2754412378_000002|2754412378|2754419036|817950-861842_1                  -          phage-family-interpro-v4 -            1.5e-07   39.2   0.2   1.8e-07   39.0   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2791355335_000003|2791355335|2791390522|411916-455548_1                  -          phage-family-interpro-v4 -            1.6e-07   39.1   0.1     2e-07   38.8   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007648_000003|3300007648|Ga0105531_100105_44                         -          phage-family-interpro-v4 -            1.7e-07   39.1   5.5   2.2e-06   35.3   5.5   2.1   1   1   0   1   1   1   1 -
IMGVR_UViG_2808606869_000003|2808606869|2808657704|73005-120261_58                  -          phage-family-interpro-v4 -              2e-07   38.8   0.3   2.4e-07   38.5   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2808606899_000003|2808606899|2808660429|73004-120260_58                  -          phage-family-interpro-v4 -              2e-07   38.8   0.3   2.4e-07   38.5   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2808606905_000002|2808606905|2808660994|106140-152822_4                  -          phage-family-interpro-v4 -              2e-07   38.8   0.3   2.4e-07   38.5   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2744054457_000002|2744054457|2744059959|204148-249738_60                 -          phage-family-interpro-v4 -            2.1e-07   38.7   3.8   2.5e-07   38.5   3.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_649633107_000002|649633107|649633141|1652314-1697953_58                  -          phage-family-interpro-v4 -            2.1e-07   38.7   3.8   2.5e-07   38.5   3.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_032505|3300045988|Ga0495776_138002_19                         -          phage-family-interpro-v4 -            2.3e-07   38.6   0.0   4.1e-07   37.7   0.0   1.3   2   0   0   2   2   1   1 -
IMGVR_UViG_3300045988_032526|3300045988|Ga0495776_137933_19                         -          phage-family-interpro-v4 -            2.3e-07   38.6   0.0   4.1e-07   37.7   0.0   1.3   2   0   0   2   2   1   1 -
IMGVR_UViG_3300045988_057763|3300045988|Ga0495776_137997_35                         -          phage-family-interpro-v4 -            2.3e-07   38.6   0.0   4.1e-07   37.7   0.0   1.3   2   0   0   2   2   1   1 -
IMGVR_UViG_3300045988_041133|3300045988|Ga0495776_093318_37                         -          phage-family-interpro-v4 -            2.3e-07   38.6   0.0   4.1e-07   37.7   0.0   1.3   2   0   0   2   2   1   1 -
IMGVR_UViG_3300008091_000002|3300008091|Ga0105975_100051_5                          -          phage-family-interpro-v4 -            2.3e-07   38.6   6.3   3.3e-06   34.8   6.3   2.1   1   1   0   1   1   1   1 -
IMGVR_UViG_3300008283_000001|3300008283|Ga0110914_100075_65                         -          phage-family-interpro-v4 -            2.3e-07   38.6   6.3   3.3e-06   34.8   6.3   2.1   1   1   0   1   1   1   1 -
IMGVR_UViG_7000000367_000024|7000000367|SRS048791_LANL_scaffold_17199_7             -          phage-family-interpro-v4 -            2.3e-07   38.6   6.3   3.3e-06   34.8   6.3   2.1   1   1   0   1   1   1   1 -
